phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,821,0,7,ad,1.0,0
addiction,1,822,0,8,aw,1.0,0
addiction,1,823,0,8,aw,1.0,0
addiction,1,824,0,3,as5,1.0,0
addiction,1,825,0,7,ad,1.0,0
addiction,1,826,0,5,as7,1.0,0
addiction,1,827,0,8,aw,1.0,0
addiction,1,828,0,8,aw,1.0,0
addiction,1,829,0,2,as4,1.0,0
addiction,1,830,0,8,aw,1.0,0
addiction,1,831,0,7,ad,1.0,0
addiction,1,832,0,5,as7,1.0,0
addiction,1,833,0,2,as4,1.0,0
addiction,1,834,0,8,aw,1.0,0
addiction,1,835,0,4,as6,1.0,0
addiction,1,836,0,4,as6,1.0,0
addiction,1,837,0,1,as3,1.0,0
addiction,1,838,0,7,ad,1.0,0
addiction,1,839,0,5,as7,1.0,0
addiction,1,840,0,8,aw,1.0,0
addiction,1,841,0,4,as6,1.0,0
addiction,1,842,0,4,as6,1.0,0
addiction,1,843,0,1,as3,1.0,0
addiction,1,844,0,4,as6,1.0,0
addiction,1,845,0,8,aw,1.0,0
addiction,1,846,0,3,as5,1.0,0
addiction,1,847,0,8,aw,1.0,0
addiction,1,848,0,8,aw,1.0,0
addiction,1,849,0,7,ad,1.0,0
addiction,1,850,0,1,as3,1.0,0
addiction,1,851,0,3,as5,1.0,0
addiction,1,852,0,2,as4,1.0,0
addiction,1,853,0,8,aw,1.0,0
addiction,1,854,0,1,as3,1.0,0
addiction,1,855,0,5,as7,1.0,0
addiction,1,856,0,3,as5,1.0,0
addiction,1,857,0,0,as2,1.0,0
addiction,1,858,0,8,aw,1.0,0
addiction,1,859,0,1,as3,1.0,0
addiction,1,860,0,8,aw,1.0,0
addiction,1,861,0,1,as3,1.0,0
addiction,1,862,0,7,ad,1.0,0
addiction,1,863,0,4,as6,1.0,0
addiction,1,864,0,8,aw,1.0,0
addiction,1,865,0,0,as2,1.0,0
addiction,1,866,0,7,ad,1.0,0
addiction,1,867,0,1,as3,1.0,0
addiction,1,868,0,1,as3,1.0,0
addiction,1,869,0,0,as2,1.0,0
addiction,1,870,0,4,as6,1.0,0
addiction,1,871,0,7,ad,1.0,0
addiction,1,872,0,2,as4,1.0,0
addiction,1,873,0,8,aw,1.0,0
addiction,1,874,0,2,as4,1.0,0
addiction,1,875,0,4,as6,1.0,0
addiction,1,876,0,1,as3,1.0,0
addiction,1,877,0,8,aw,1.0,0
addiction,1,878,0,3,as5,1.0,0
addiction,1,879,0,3,as5,1.0,0
addiction,1,880,0,1,as3,1.0,0
addiction,1,881,0,3,as5,1.0,0
addiction,1,882,0,5,as7,1.0,0
addiction,1,883,0,7,ad,1.0,0
addiction,1,884,0,7,ad,1.0,0
addiction,1,885,0,5,as7,1.0,0
addiction,1,886,0,7,ad,1.0,0
addiction,1,887,0,1,as3,1.0,0
addiction,1,888,0,3,as5,1.0,0
addiction,1,889,0,4,as6,1.0,0
addiction,1,890,0,0,as2,1.0,0
addiction,1,891,0,2,as4,1.0,0
addiction,1,892,0,8,aw,1.0,0
addiction,1,893,0,0,as2,1.0,0
addiction,1,894,0,2,as4,1.0,0
addiction,1,895,0,8,aw,1.0,0
addiction,1,896,0,7,ad,1.0,0
addiction,1,897,0,1,as3,1.0,0
addiction,1,898,0,5,as7,1.0,0
addiction,1,899,0,7,ad,1.0,0
addiction,1,900,0,0,as2,1.0,0
addiction,1,901,0,0,as2,1.0,0
addiction,1,902,0,4,as6,1.0,0
addiction,1,903,0,8,aw,1.0,0
addiction,1,904,0,0,as2,1.0,0
addiction,1,905,0,4,as6,1.0,0
addiction,1,906,0,1,as3,1.0,0
addiction,1,907,0,5,as7,1.0,0
addiction,1,908,0,7,ad,1.0,0
addiction,1,909,0,1,as3,1.0,0
addiction,1,910,0,5,as7,1.0,0
addiction,1,911,0,8,aw,1.0,0
addiction,1,912,0,4,as6,1.0,0
addiction,1,913,0,3,as5,1.0,0
addiction,1,914,0,8,aw,1.0,0
addiction,1,915,0,3,as5,1.0,0
addiction,1,916,0,4,as6,1.0,0
addiction,1,917,0,3,as5,1.0,0
addiction,1,918,0,6,ag,0.0,3
addiction,1,919,3,1,as3,0.0,2
addiction,1,920,2,5,as7,0.0,2
addiction,1,921,2,0,as2,0.0,1
addiction,1,922,1,6,ag,1.0,0
addiction,1,923,0,7,ad,1.0,0
addiction,1,924,0,7,ad,1.0,0
addiction,1,925,0,8,aw,1.0,0
addiction,1,926,0,3,as5,1.0,0
addiction,1,927,0,7,ad,1.0,0
addiction,1,928,0,5,as7,1.0,0
addiction,1,929,0,7,ad,1.0,0
addiction,1,930,0,5,as7,1.0,0
addiction,1,931,0,4,as6,1.0,0
addiction,1,932,0,3,as5,1.0,0
addiction,1,933,0,0,as2,1.0,0
addiction,1,934,0,5,as7,1.0,0
addiction,1,935,0,4,as6,1.0,0
addiction,1,936,0,5,as7,1.0,0
addiction,1,937,0,2,as4,1.0,0
addiction,1,938,0,5,as7,1.0,0
addiction,1,939,0,5,as7,1.0,0
addiction,1,940,0,2,as4,1.0,0
addiction,1,941,0,7,ad,1.0,0
addiction,1,942,0,1,as3,1.0,0
addiction,1,943,0,2,as4,1.0,0
addiction,1,944,0,4,as6,1.0,0
addiction,1,945,0,1,as3,1.0,0
addiction,1,946,0,5,as7,1.0,0
addiction,1,947,0,7,ad,1.0,0
addiction,1,948,0,3,as5,1.0,0
addiction,1,949,0,1,as3,1.0,0
addiction,1,950,0,2,as4,1.0,0
addiction,1,951,0,7,ad,1.0,0
addiction,1,952,0,6,ag,0.0,3
addiction,1,953,3,1,as3,0.0,2
addiction,1,954,2,0,as2,0.0,1
addiction,1,955,1,6,ag,1.0,0
addiction,1,956,0,2,as4,1.0,0
addiction,1,957,0,1,as3,1.0,0
addiction,1,958,0,1,as3,1.0,0
addiction,1,959,0,3,as5,1.0,0
addiction,1,960,0,8,aw,1.0,0
addiction,1,961,0,7,ad,1.0,0
addiction,1,962,0,2,as4,1.0,0
addiction,1,963,0,1,as3,1.0,0
addiction,1,964,0,7,ad,1.0,0
addiction,1,965,0,2,as4,1.0,0
addiction,1,966,0,0,as2,1.0,0
addiction,1,967,0,8,aw,1.0,0
addiction,1,968,0,0,as2,1.0,0
addiction,1,969,0,7,ad,1.0,0
addiction,1,970,0,3,as5,1.0,0
addiction,1,971,0,8,aw,1.0,0
addiction,1,972,0,2,as4,1.0,0
addiction,1,973,0,4,as6,1.0,0
addiction,1,974,0,5,as7,1.0,0
addiction,1,975,0,3,as5,1.0,0
addiction,1,976,0,3,as5,1.0,0
addiction,1,977,0,4,as6,1.0,0
addiction,1,978,0,8,aw,1.0,0
addiction,1,979,0,0,as2,1.0,0
addiction,1,980,0,0,as2,1.0,0
addiction,1,981,0,7,ad,1.0,0
addiction,1,982,0,0,as2,1.0,0
addiction,1,983,0,8,aw,1.0,0
addiction,1,984,0,5,as7,1.0,0
addiction,1,985,0,2,as4,1.0,0
addiction,1,986,0,3,as5,1.0,0
addiction,1,987,0,2,as4,1.0,0
addiction,1,988,0,1,as3,1.0,0
addiction,1,989,0,1,as3,1.0,0
addiction,1,990,0,5,as7,1.0,0
addiction,1,991,0,8,aw,1.0,0
addiction,1,992,0,0,as2,1.0,0
addiction,1,993,0,5,as7,1.0,0
addiction,1,994,0,1,as3,1.0,0
addiction,1,995,0,7,ad,1.0,0
addiction,1,996,0,7,ad,1.0,0
addiction,1,997,0,1,as3,1.0,0
addiction,1,998,0,3,as5,1.0,0
addiction,1,999,0,1,as3,1.0,0
addiction,1,1000,0,4,as6,1.0,0
