phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,756,18,6,ag,-1.2,18
addiction,1,757,18,1,as3,-1.2,18
addiction,1,758,18,7,ad,-1.2,17
addiction,1,759,17,7,ad,-1.2,18
addiction,1,760,18,3,as5,-1.2,18
addiction,1,761,18,3,as5,-1.2,18
addiction,1,762,18,0,as2,-1.2,18
addiction,1,763,18,2,as4,-1.2,18
addiction,1,764,18,0,as2,-1.2,18
addiction,1,765,18,1,as3,-1.2,18
addiction,1,766,18,7,ad,-1.2,19
addiction,1,767,19,8,aw,-1.2,20
addiction,1,768,20,0,as2,-1.2,20
addiction,1,769,20,8,aw,-1.2,21
addiction,1,770,21,7,ad,0.0,7
addiction,1,771,7,8,aw,-1.2,8
addiction,1,772,8,0,as2,-1.2,8
addiction,1,773,8,7,ad,-1.2,9
addiction,1,774,9,5,as7,-1.2,9
addiction,1,775,9,8,aw,-1.2,10
addiction,1,776,10,8,aw,-1.2,11
addiction,1,777,11,0,as2,-1.2,11
addiction,1,778,11,7,ad,-1.2,10
addiction,1,779,10,7,ad,-1.2,11
addiction,1,780,11,8,aw,-1.2,12
addiction,1,781,12,4,as6,-1.2,12
addiction,1,782,12,8,aw,-1.2,13
addiction,1,783,13,7,ad,-1.2,12
addiction,1,784,12,8,aw,-1.2,11
addiction,1,785,11,8,aw,-1.2,12
addiction,1,786,12,1,as3,-1.2,12
addiction,1,787,12,1,as3,-1.2,12
addiction,1,788,12,3,as5,-1.2,12
addiction,1,789,12,5,as7,-1.2,12
addiction,1,790,12,5,as7,-1.2,12
addiction,1,791,12,8,aw,-1.2,11
addiction,1,792,11,2,as4,-1.2,11
addiction,1,793,11,7,ad,-1.2,10
addiction,1,794,10,8,aw,-1.2,11
addiction,1,795,11,5,as7,-1.2,11
addiction,1,796,11,7,ad,-1.2,12
addiction,1,797,12,7,ad,-1.2,13
addiction,1,798,13,7,ad,-1.2,14
addiction,1,799,14,8,aw,-1.2,13
addiction,1,800,13,6,ag,-1.2,13
addiction,1,801,13,8,aw,-1.2,12
addiction,1,802,12,7,ad,-1.2,13
addiction,1,803,13,7,ad,-1.2,14
addiction,1,804,14,7,ad,-1.2,13
addiction,1,805,13,6,ag,-1.2,13
addiction,1,806,13,4,as6,-1.2,13
addiction,1,807,13,8,aw,-1.2,12
addiction,1,808,12,1,as3,-1.2,12
addiction,1,809,12,8,aw,-1.2,11
addiction,1,810,11,1,as3,-1.2,11
addiction,1,811,11,8,aw,-1.2,12
addiction,1,812,12,7,ad,-1.2,13
addiction,1,813,13,3,as5,-1.2,13
addiction,1,814,13,1,as3,-1.2,13
addiction,1,815,13,7,ad,-1.2,14
addiction,1,816,14,8,aw,-4.0,3
addiction,1,817,3,1,as3,0.0,2
addiction,1,818,2,1,as3,0.0,2
addiction,1,819,2,2,as4,0.0,3
addiction,1,820,3,3,as5,0.0,4
addiction,1,821,4,5,as7,0.0,4
addiction,1,822,4,4,as6,0.0,5
addiction,1,823,5,2,as4,0.0,5
addiction,1,824,5,5,as7,0.0,6
addiction,1,825,6,7,ad,10.0,7
addiction,1,826,7,3,as5,-1.2,7
addiction,1,827,7,7,ad,-1.2,8
addiction,1,828,8,5,as7,-1.2,8
addiction,1,829,8,8,aw,-1.2,9
addiction,1,830,9,8,aw,-1.2,10
addiction,1,831,10,6,ag,-1.2,10
addiction,1,832,10,5,as7,-1.2,10
addiction,1,833,10,1,as3,-1.2,10
addiction,1,834,10,7,ad,-1.2,11
addiction,1,835,11,7,ad,-1.2,10
addiction,1,836,10,0,as2,-1.2,10
addiction,1,837,10,4,as6,-1.2,10
addiction,1,838,10,8,aw,-1.2,11
addiction,1,839,11,6,ag,-1.2,11
addiction,1,840,11,7,ad,-1.2,12
addiction,1,841,12,5,as7,-1.2,12
addiction,1,842,12,8,aw,-1.2,11
addiction,1,843,11,2,as4,-1.2,11
addiction,1,844,11,2,as4,-1.2,11
addiction,1,845,11,7,ad,-1.2,10
addiction,1,846,10,7,ad,-1.2,11
addiction,1,847,11,4,as6,-1.2,11
addiction,1,848,11,4,as6,-1.2,11
addiction,1,849,11,8,aw,-1.2,12
addiction,1,850,12,7,ad,-1.2,13
addiction,1,851,13,7,ad,-1.2,14
addiction,1,852,14,4,as6,-1.2,14
addiction,1,853,14,8,aw,-4.0,3
addiction,1,854,3,3,as5,0.0,4
addiction,1,855,4,4,as6,0.0,5
addiction,1,856,5,5,as7,0.0,6
addiction,1,857,6,7,ad,10.0,7
addiction,1,858,7,7,ad,-1.2,8
addiction,1,859,8,0,as2,-1.2,8
addiction,1,860,8,7,ad,-1.2,9
addiction,1,861,9,0,as2,-1.2,9
addiction,1,862,9,7,ad,-1.2,10
addiction,1,863,10,7,ad,-1.2,11
addiction,1,864,11,4,as6,-1.2,11
addiction,1,865,11,7,ad,-1.2,12
addiction,1,866,12,8,aw,-1.2,11
addiction,1,867,11,8,aw,-1.2,12
addiction,1,868,12,8,aw,-1.2,11
addiction,1,869,11,8,aw,-1.2,12
addiction,1,870,12,7,ad,-1.2,13
addiction,1,871,13,3,as5,-1.2,13
addiction,1,872,13,3,as5,-1.2,13
addiction,1,873,13,7,ad,-1.2,14
addiction,1,874,14,3,as5,-1.2,14
addiction,1,875,14,8,aw,-4.0,3
addiction,1,876,3,3,as5,0.0,4
addiction,1,877,4,4,as6,0.0,5
addiction,1,878,5,5,as7,0.0,6
addiction,1,879,6,8,aw,0.0,6
addiction,1,880,6,8,aw,0.0,6
addiction,1,881,6,7,ad,10.0,7
addiction,1,882,7,8,aw,-1.2,8
addiction,1,883,8,3,as5,-1.2,8
addiction,1,884,8,6,ag,-1.2,8
addiction,1,885,8,7,ad,-1.2,9
addiction,1,886,9,6,ag,-1.2,9
addiction,1,887,9,7,ad,-1.2,10
addiction,1,888,10,7,ad,-1.2,9
addiction,1,889,9,5,as7,-1.2,9
addiction,1,890,9,3,as5,-1.2,9
addiction,1,891,9,7,ad,-1.2,10
addiction,1,892,10,8,aw,-1.2,9
addiction,1,893,9,8,aw,-1.2,8
addiction,1,894,8,7,ad,-1.2,9
addiction,1,895,9,8,aw,-1.2,8
addiction,1,896,8,7,ad,-1.2,9
addiction,1,897,9,7,ad,-1.2,10
addiction,1,898,10,8,aw,-1.2,11
addiction,1,899,11,4,as6,-1.2,11
addiction,1,900,11,8,aw,-1.2,12
addiction,1,901,12,3,as5,-1.2,12
addiction,1,902,12,0,as2,-1.2,12
addiction,1,903,12,8,aw,-1.2,11
addiction,1,904,11,8,aw,-1.2,12
addiction,1,905,12,7,ad,-1.2,13
addiction,1,906,13,7,ad,-1.2,14
addiction,1,907,14,0,as2,-1.2,14
addiction,1,908,14,7,ad,-1.2,15
addiction,1,909,15,8,aw,-1.2,16
addiction,1,910,16,8,aw,-1.2,17
addiction,1,911,17,8,aw,-1.2,18
addiction,1,912,18,0,as2,-1.2,18
addiction,1,913,18,0,as2,-1.2,18
addiction,1,914,18,7,ad,-1.2,19
addiction,1,915,19,8,aw,-1.2,20
addiction,1,916,20,0,as2,-1.2,20
addiction,1,917,20,8,aw,-1.2,21
addiction,1,918,21,7,ad,0.0,7
addiction,1,919,7,8,aw,-1.2,21
addiction,1,920,21,7,ad,0.0,7
addiction,1,921,7,2,as4,-1.2,7
addiction,1,922,7,3,as5,-1.2,7
addiction,1,923,7,8,aw,-1.2,21
addiction,1,924,21,7,ad,0.0,7
addiction,1,925,7,7,ad,-1.2,8
addiction,1,926,8,1,as3,-1.2,8
addiction,1,927,8,8,aw,0.0,7
addiction,1,928,7,1,as3,-1.2,7
addiction,1,929,7,8,aw,-1.2,8
addiction,1,930,8,8,aw,0.0,7
addiction,1,931,7,8,aw,-1.2,8
addiction,1,932,8,8,aw,-1.2,9
addiction,1,933,9,5,as7,-1.2,9
addiction,1,934,9,2,as4,-1.2,9
addiction,1,935,9,7,ad,-1.2,10
addiction,1,936,10,8,aw,-1.2,11
addiction,1,937,11,8,aw,-1.2,12
addiction,1,938,12,7,ad,-1.2,11
addiction,1,939,11,8,aw,-1.2,12
addiction,1,940,12,6,ag,-1.2,12
addiction,1,941,12,0,as2,-1.2,12
addiction,1,942,12,7,ad,-1.2,13
addiction,1,943,13,7,ad,-1.2,12
addiction,1,944,12,7,ad,-1.2,13
addiction,1,945,13,7,ad,-1.2,14
addiction,1,946,14,8,aw,-4.0,3
addiction,1,947,3,3,as5,0.0,4
addiction,1,948,4,0,as2,0.0,4
addiction,1,949,4,6,ag,0.0,4
addiction,1,950,4,4,as6,0.0,5
addiction,1,951,5,2,as4,0.0,5
addiction,1,952,5,5,as7,0.0,6
addiction,1,953,6,7,ad,10.0,7
addiction,1,954,7,8,aw,-1.2,8
addiction,1,955,8,7,ad,-1.2,9
addiction,1,956,9,2,as4,-1.2,9
addiction,1,957,9,7,ad,-1.2,10
addiction,1,958,10,3,as5,-1.2,10
addiction,1,959,10,7,ad,-1.2,11
addiction,1,960,11,1,as3,-1.2,11
addiction,1,961,11,8,aw,-1.2,12
addiction,1,962,12,7,ad,-1.2,13
addiction,1,963,13,7,ad,-1.2,12
addiction,1,964,12,6,ag,-1.2,12
addiction,1,965,12,6,ag,-1.2,12
addiction,1,966,12,6,ag,-1.2,12
addiction,1,967,12,3,as5,-1.2,12
addiction,1,968,12,2,as4,-1.2,12
addiction,1,969,12,4,as6,-1.2,12
addiction,1,970,12,5,as7,-1.2,12
addiction,1,971,12,7,ad,-1.2,13
addiction,1,972,13,4,as6,-1.2,13
addiction,1,973,13,7,ad,-1.2,12
addiction,1,974,12,1,as3,-1.2,12
addiction,1,975,12,4,as6,-1.2,12
addiction,1,976,12,7,ad,-1.2,13
addiction,1,977,13,7,ad,-1.2,14
addiction,1,978,14,8,aw,-4.0,3
addiction,1,979,3,3,as5,0.0,4
addiction,1,980,4,4,as6,0.0,5
addiction,1,981,5,5,as7,0.0,6
addiction,1,982,6,7,ad,10.0,7
addiction,1,983,7,7,ad,-1.2,8
addiction,1,984,8,8,aw,-1.2,9
addiction,1,985,9,7,ad,-1.2,10
addiction,1,986,10,7,ad,-1.2,11
addiction,1,987,11,6,ag,-1.2,11
addiction,1,988,11,7,ad,-1.2,12
addiction,1,989,12,8,aw,-1.2,13
addiction,1,990,13,0,as2,-1.2,13
addiction,1,991,13,7,ad,-1.2,14
addiction,1,992,14,8,aw,-4.0,3
addiction,1,993,3,2,as4,0.0,3
addiction,1,994,3,0,as2,0.0,3
addiction,1,995,3,3,as5,0.0,4
addiction,1,996,4,4,as6,0.0,5
addiction,1,997,5,5,as7,0.0,6
addiction,1,998,6,1,as3,0.0,6
addiction,1,999,6,8,aw,0.0,6
addiction,1,1000,6,7,ad,10.0,7
